date,line,delay_start,start_time,end_time,temp_start,rain_amt,snow_amt,delay_end,total_traffic,T_NBLT,T_NBT,T_NBRT,T_SBLT,T_SBT,T_SBRT,T_EBLT,T_EBT,T_EBRT,T_WBLT,T_WBT,T_WBRT
2022-07-13,100,0,1900-01-01 19:40:00,1900-01-01 20:12:00,23.1,0.0,0.0,-1,751.0,206.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,52.0,302.0,168.0
2022-07-13,100,-26,1900-01-01 20:14:00,1900-01-01 21:10:00,22.6,0.0,0.0,-3,1495.0,433.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,119.0,608.0,319.0
2022-07-13,100,-1,1900-01-01 21:09:00,1900-01-01 21:38:00,20.5,0.0,0.0,-5,733.0,212.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,40.0,286.0,181.0
2022-07-13,100,1,1900-01-01 21:41:00,1900-01-01 22:12:00,20.5,0.0,0.0,-1,711.0,235.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,37.0,253.0,180.0
2022-07-13,100,0,1900-01-01 22:10:00,1900-01-01 22:43:00,19.3,0.0,0.0,0,593.0,204.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,31.0,187.0,161.0
2022-07-13,100,-1,1900-01-01 22:34:00,1900-01-01 23:07:00,19.3,0.0,0.0,-1,691.0,230.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,29.0,235.0,187.0
2022-07-13,100,0,1900-01-01 22:45:00,1900-01-01 23:15:00,19.3,0.0,0.0,-3,1028.0,349.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,48.0,342.0,273.0
2022-07-13,100,0,1900-01-01 00:13:00,1900-01-01 00:42:00,19.5,0.0,0.0,-8,1012.0,73.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,827.0,102.0
2022-07-13,100,0,1900-01-01 00:43:00,1900-01-01 01:13:00,19.5,0.0,0.0,-7,745.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,611.0,68.0
2022-07-13,100,0,1900-01-01 05:04:00,1900-01-01 05:37:00,18.4,0.0,0.0,-8,448.0,96.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,250.0,73.0
2022-07-13,100,16,1900-01-01 05:39:00,1900-01-01 06:12:00,18.4,0.0,0.0,8,855.0,111.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,32.0,606.0,97.0
2022-07-13,100,1,1900-01-01 05:34:00,1900-01-01 06:05:00,18.4,0.0,0.0,-9,855.0,111.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,32.0,606.0,97.0
2022-07-13,100,0,1900-01-01 05:43:00,1900-01-01 06:15:00,18.4,0.0,0.0,-9,1469.0,188.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,43.0,1036.0,185.0
2022-07-13,100,0,1900-01-01 05:51:00,1900-01-01 06:22:00,18.4,0.0,0.0,-10,1108.0,142.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,27.0,784.0,143.0
2022-07-13,100,0,1900-01-01 05:55:00,1900-01-01 06:31:00,18.4,0.0,0.0,-6,1704.0,206.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,55.0,1204.0,218.0
2022-07-13,100,1,1900-01-01 06:00:00,1900-01-01 06:33:00,19.0,0.0,0.0,-9,1704.0,206.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,55.0,1204.0,218.0
2022-07-13,100,0,1900-01-01 06:03:00,1900-01-01 06:51:00,19.0,0.0,0.0,5,1849.0,208.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,67.0,1287.0,259.0
2022-07-13,100,-2,1900-01-01 06:05:00,1900-01-01 06:39:00,19.0,0.0,0.0,-11,1210.0,141.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,39.0,850.0,163.0
2022-07-13,100,0,1900-01-01 06:11:00,1900-01-01 06:48:00,19.0,0.0,0.0,-8,1849.0,208.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,67.0,1287.0,259.0
2022-07-13,100,-1,1900-01-01 06:16:00,1900-01-01 06:56:00,19.0,0.0,0.0,-6,1235.0,131.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,56.0,857.0,171.0
2022-07-13,100,2,1900-01-01 06:25:00,1900-01-01 07:01:00,19.0,0.0,0.0,-9,1782.0,210.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,99.0,1186.0,256.0
2022-07-13,100,2,1900-01-01 06:27:00,1900-01-01 06:50:00,19.0,0.0,0.0,-3,1235.0,131.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,56.0,857.0,171.0
2022-07-13,100,8,1900-01-01 06:38:00,1900-01-01 07:11:00,19.0,0.0,0.0,-6,1186.0,146.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,71.0,766.0,181.0
2022-07-13,100,0,1900-01-01 06:37:00,1900-01-01 07:16:00,19.0,0.0,0.0,-8,1781.0,246.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,92.0,1118.0,291.0
2022-07-13,100,0,1900-01-01 06:45:00,1900-01-01 07:24:00,19.0,0.0,0.0,-8,1781.0,246.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,92.0,1118.0,291.0
2022-07-13,100,0,1900-01-01 06:59:00,1900-01-01 07:38:00,19.0,0.0,0.0,-8,1837.0,290.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,100.0,1101.0,310.0
2022-07-13,100,1,1900-01-01 07:08:00,1900-01-01 07:45:00,19.8,0.0,0.0,-9,2057.0,340.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,90.0,1243.0,346.0
2022-07-13,100,0,1900-01-01 07:14:00,1900-01-01 07:52:00,19.8,0.0,0.0,-9,2057.0,340.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,90.0,1243.0,346.0
2022-07-13,100,0,1900-01-01 07:28:00,1900-01-01 08:11:00,19.8,0.0,0.0,-4,2182.0,356.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,0.0,105.0,1321.0,361.0
2022-07-13,100,0,1900-01-01 07:35:00,1900-01-01 08:18:00,19.8,0.0,0.0,-4,2197.0,391.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,116.0,1301.0,345.0
2022-07-13,100,0,1900-01-01 07:47:00,1900-01-01 08:24:00,19.8,0.0,0.0,-10,1430.0,262.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,83.0,830.0,224.0
2022-07-13,100,-1,1900-01-01 07:51:00,1900-01-01 08:28:00,19.8,0.0,0.0,-11,1430.0,262.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,83.0,830.0,224.0
2022-07-13,100,0,1900-01-01 07:57:00,1900-01-01 08:34:00,19.8,0.0,0.0,-10,2150.0,389.0,0.0,0.0,0.0,36.0,10.0,0.0,0.0,0.0,123.0,1232.0,360.0
2022-07-13,100,0,1900-01-01 08:03:00,1900-01-01 08:41:00,20.9,0.0,0.0,-9,1430.0,273.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,87.0,802.0,235.0
2022-07-13,100,0,1900-01-01 08:09:00,1900-01-01 08:48:00,20.9,0.0,0.0,-8,2151.0,409.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,127.0,1188.0,368.0
2022-07-13,100,1,1900-01-01 08:21:00,1900-01-01 09:03:00,20.9,0.0,0.0,-4,2048.0,387.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,0.0,112.0,1119.0,370.0
2022-07-13,100,2,1900-01-01 08:36:00,1900-01-01 09:14:00,20.9,0.0,0.0,-7,1328.0,260.0,0.0,0.0,0.0,34.0,11.0,0.0,0.0,0.0,72.0,717.0,234.0
2022-07-13,100,0,1900-01-01 08:48:00,1900-01-01 09:30:00,20.9,0.0,0.0,-4,1722.0,311.0,0.0,0.0,0.0,62.0,18.0,0.0,0.0,0.0,96.0,948.0,287.0
2022-07-13,100,0,1900-01-01 09:01:00,1900-01-01 09:36:00,21.9,0.0,0.0,-10,1115.0,187.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,0.0,64.0,617.0,186.0
2022-07-13,100,2,1900-01-01 09:17:00,1900-01-01 09:50:00,21.9,0.0,0.0,-9,1206.0,225.0,0.0,0.0,0.0,46.0,12.0,0.0,0.0,0.0,82.0,640.0,201.0
2022-07-13,100,0,1900-01-01 09:29:00,1900-01-01 10:04:00,21.9,0.0,0.0,-7,1778.0,336.0,0.0,0.0,0.0,71.0,23.0,0.0,0.0,0.0,135.0,921.0,292.0
2022-07-13,100,0,1900-01-01 09:44:00,1900-01-01 10:19:00,21.9,0.0,0.0,-7,1706.0,361.0,0.0,0.0,0.0,82.0,26.0,0.0,0.0,0.0,133.0,826.0,278.0
2022-07-13,100,-1,1900-01-01 10:02:00,1900-01-01 10:38:00,23.0,0.0,0.0,-7,1068.0,265.0,0.0,0.0,0.0,65.0,17.0,0.0,0.0,0.0,68.0,500.0,153.0
2022-07-13,100,0,1900-01-01 10:22:00,1900-01-01 10:57:00,23.0,0.0,0.0,-7,1089.0,253.0,0.0,0.0,0.0,58.0,18.0,0.0,0.0,0.0,65.0,531.0,164.0
2022-07-13,100,1,1900-01-01 10:48:00,1900-01-01 11:25:00,23.0,0.0,0.0,-4,1076.0,236.0,0.0,0.0,0.0,66.0,13.0,0.0,0.0,0.0,65.0,499.0,197.0
2022-07-13,100,0,1900-01-01 11:11:00,1900-01-01 11:51:00,24.2,0.0,0.0,-2,1734.0,403.0,0.0,0.0,0.0,88.0,26.0,0.0,0.0,0.0,102.0,841.0,274.0
2022-07-13,100,1,1900-01-01 11:35:00,1900-01-01 12:10:00,24.2,0.0,0.0,-6,1234.0,256.0,0.0,0.0,0.0,71.0,22.0,0.0,0.0,0.0,76.0,621.0,188.0
2022-07-13,100,0,1900-01-01 11:57:00,1900-01-01 12:38:00,24.2,0.0,0.0,-1,1712.0,410.0,0.0,0.0,0.0,76.0,28.0,0.0,0.0,0.0,107.0,837.0,254.0
2022-07-13,100,0,1900-01-01 12:20:00,1900-01-01 12:53:00,25.0,0.0,0.0,-9,1186.0,262.0,0.0,0.0,0.0,60.0,17.0,0.0,0.0,0.0,76.0,559.0,212.0
2022-07-13,100,1,1900-01-01 12:43:00,1900-01-01 13:33:00,25.0,0.0,0.0,9,2396.0,606.0,0.0,0.0,0.0,123.0,22.0,0.0,0.0,0.0,143.0,1088.0,414.0
2022-07-13,100,-1,1900-01-01 13:03:00,1900-01-01 13:44:00,24.7,0.0,0.0,-2,1166.0,322.0,0.0,0.0,0.0,55.0,7.0,0.0,0.0,0.0,77.0,497.0,208.0
2022-07-13,100,1,1900-01-01 13:22:00,1900-01-01 14:08:00,24.7,0.0,0.0,1,1795.0,488.0,0.0,0.0,0.0,87.0,30.0,0.0,0.0,0.0,125.0,728.0,337.0
2022-07-13,100,0,1900-01-01 13:29:00,1900-01-01 14:22:00,24.7,0.0,0.0,7,2398.0,632.0,0.0,0.0,0.0,117.0,36.0,0.0,0.0,0.0,169.0,980.0,464.0
2022-07-13,100,1,1900-01-01 13:47:00,1900-01-01 14:31:00,24.7,0.0,0.0,-1,1973.0,467.0,0.0,0.0,0.0,90.0,31.0,0.0,0.0,0.0,129.0,880.0,376.0
2022-07-13,100,0,1900-01-01 13:56:00,1900-01-01 14:40:00,24.7,0.0,0.0,-2,1973.0,467.0,0.0,0.0,0.0,90.0,31.0,0.0,0.0,0.0,129.0,880.0,376.0
2022-07-13,100,1,1900-01-01 14:01:00,1900-01-01 14:46:00,24.2,0.0,0.0,0,2142.0,488.0,0.0,0.0,0.0,93.0,23.0,0.0,0.0,0.0,145.0,984.0,409.0
2022-07-13,100,0,1900-01-01 14:05:00,1900-01-01 15:16:00,24.2,0.0,0.0,24,3612.0,853.0,0.0,0.0,0.0,146.0,46.0,0.0,0.0,0.0,238.0,1593.0,736.0
2022-07-13,100,-1,1900-01-01 14:25:00,1900-01-01 15:23:00,24.2,0.0,0.0,9,3009.0,709.0,0.0,0.0,0.0,116.0,40.0,0.0,0.0,0.0,194.0,1341.0,609.0
2022-07-13,100,-1,1900-01-01 14:32:00,1900-01-01 15:03:00,24.2,0.0,0.0,1,1506.0,358.0,0.0,0.0,0.0,64.0,20.0,0.0,0.0,0.0,106.0,663.0,295.0
2022-07-13,100,-1,1900-01-01 14:43:00,1900-01-01 15:36:00,24.2,0.0,0.0,4,3101.0,766.0,0.0,0.0,0.0,122.0,43.0,0.0,0.0,0.0,183.0,1327.0,660.0
2022-07-13,100,0,1900-01-01 15:06:00,1900-01-01 15:46:00,24.8,0.0,0.0,11,2467.0,622.0,0.0,0.0,0.0,99.0,34.0,0.0,0.0,0.0,121.0,1029.0,562.0
2022-07-13,100,1,1900-01-01 15:10:00,1900-01-01 15:55:00,24.8,0.0,0.0,-2,2467.0,622.0,0.0,0.0,0.0,99.0,34.0,0.0,0.0,0.0,121.0,1029.0,562.0
2022-07-13,100,1,1900-01-01 15:38:00,1900-01-01 16:25:00,24.8,0.0,0.0,0,2561.0,649.0,0.0,0.0,0.0,115.0,29.0,0.0,0.0,0.0,151.0,1036.0,581.0
2022-07-13,100,1,1900-01-01 16:07:00,1900-01-01 17:14:00,25.1,0.0,0.0,20,3502.0,776.0,0.0,0.0,0.0,191.0,45.0,0.0,0.0,0.0,218.0,1461.0,811.0
2022-07-13,100,0,1900-01-01 16:36:00,1900-01-01 17:32:00,25.1,0.0,0.0,8,3608.0,777.0,0.0,0.0,0.0,178.0,44.0,0.0,0.0,0.0,217.0,1558.0,834.0
2022-07-13,100,0,1900-01-01 17:34:00,1900-01-01 18:17:00,24.7,0.0,0.0,-5,2189.0,533.0,0.0,0.0,0.0,86.0,16.0,0.0,0.0,0.0,128.0,895.0,531.0
2022-07-13,100,0,1900-01-01 18:02:00,1900-01-01 18:37:00,23.2,0.0,0.0,-11,1252.0,320.0,0.0,0.0,0.0,61.0,9.0,0.0,0.0,0.0,83.0,494.0,285.0
2022-07-13,100,0,1900-01-01 18:27:00,1900-01-01 18:59:00,23.2,0.0,0.0,-12,1045.0,261.0,0.0,0.0,0.0,51.0,10.0,0.0,0.0,0.0,74.0,429.0,220.0
2022-07-13,100,1,1900-01-01 18:49:00,1900-01-01 19:21:00,23.2,0.0,0.0,-11,892.0,242.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,46.0,373.0,187.0
2022-07-13,100,4,1900-01-01 19:43:00,1900-01-01 20:14:00,23.1,0.0,0.0,-8,751.0,206.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,52.0,302.0,168.0
2022-07-13,100,0,1900-01-01 20:07:00,1900-01-01 20:37:00,22.6,0.0,0.0,-11,754.0,234.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,61.0,300.0,153.0
2022-07-13,100,1,1900-01-01 20:36:00,1900-01-01 21:07:00,22.6,0.0,0.0,-9,741.0,199.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,58.0,308.0,166.0
2022-07-13,100,-1,1900-01-01 21:36:00,1900-01-01 22:12:00,20.5,0.0,0.0,-6,711.0,235.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,37.0,253.0,180.0
2022-07-13,100,0,1900-01-01 21:41:00,1900-01-01 21:59:00,20.5,0.0,0.0,-8,370.0,127.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,122.0,96.0
2022-07-13,100,0,1900-01-01 21:51:00,1900-01-01 22:26:00,20.5,0.0,0.0,-6,665.0,203.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,34.0,234.0,184.0
2022-07-13,100,-1,1900-01-01 22:02:00,1900-01-01 22:26:00,19.3,0.0,0.0,-3,324.0,95.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,19.0,103.0,100.0
2022-07-13,100,2,1900-01-01 22:09:00,1900-01-01 23:03:00,19.3,0.0,0.0,15,1284.0,434.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,60.0,422.0,348.0
2022-07-13,100,-1,1900-01-01 22:13:00,1900-01-01 22:52:00,19.3,0.0,0.0,-3,888.0,302.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,48.0,286.0,233.0
2022-07-13,100,0,1900-01-01 22:20:00,1900-01-01 22:51:00,19.3,0.0,0.0,5,564.0,207.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,29.0,183.0,133.0
2022-07-13,100,0,1900-01-01 22:34:00,1900-01-01 23:09:00,19.3,0.0,0.0,-6,691.0,230.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,29.0,235.0,187.0
2022-07-13,100,11,1900-01-01 22:47:00,1900-01-01 23:15:00,19.3,0.0,0.0,13,733.0,251.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,31.0,243.0,201.0
2022-07-13,100,0,1900-01-01 22:51:00,1900-01-01 23:25:00,19.3,0.0,0.0,-7,733.0,251.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,31.0,243.0,201.0
2022-07-13,121,0,1900-01-01 00:12:00,1900-01-01 00:55:00,19.5,0.0,0.0,2,146.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,76.0,11.0,0.0,42.0,7.0
2022-07-13,121,0,1900-01-01 00:45:00,1900-01-01 01:21:00,19.5,0.0,0.0,-3,106.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,53.0,5.0,2.0,29.0,6.0
2022-07-13,121,1,1900-01-01 01:18:00,1900-01-01 01:53:00,19.0,0.0,0.0,-3,55.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,36.0,1.0,0.0,14.0,0.0
2022-07-13,121,-1,1900-01-01 04:57:00,1900-01-01 05:43:00,18.0,0.0,0.0,3,243.0,0.0,0.0,0.0,6.0,33.0,3.0,0.0,38.0,7.0,0.0,152.0,4.0
2022-07-13,121,1,1900-01-01 05:22:00,1900-01-01 06:10:00,18.4,0.0,0.0,6,377.0,0.0,0.0,0.0,10.0,52.0,4.0,0.0,73.0,10.0,0.0,224.0,4.0
2022-07-13,121,-19,1900-01-01 05:31:00,1900-01-01 06:35:00,18.4,0.0,0.0,-3,765.0,0.0,0.0,0.0,32.0,101.0,14.0,0.0,139.0,29.0,0.0,441.0,9.0
2022-07-13,121,0,1900-01-01 06:10:00,1900-01-01 06:55:00,19.0,0.0,0.0,-3,751.0,0.0,0.0,0.0,40.0,111.0,16.0,1.0,141.0,29.0,0.0,398.0,15.0
2022-07-13,121,1,1900-01-01 06:29:00,1900-01-01 07:16:00,19.0,0.0,0.0,-2,1211.0,0.0,0.0,0.0,61.0,190.0,20.0,1.0,274.0,47.0,0.0,590.0,28.0
2022-07-13,121,-1,1900-01-01 06:39:00,1900-01-01 07:30:00,19.0,0.0,0.0,-1,1318.0,0.0,0.0,0.0,72.0,214.0,26.0,2.0,302.0,47.0,0.0,626.0,29.0
2022-07-13,121,-10,1900-01-01 06:40:00,1900-01-01 07:42:00,19.0,0.0,0.0,-1,1318.0,0.0,0.0,0.0,72.0,214.0,26.0,2.0,302.0,47.0,0.0,626.0,29.0
2022-07-13,121,0,1900-01-01 06:59:00,1900-01-01 07:51:00,19.0,0.0,0.0,-2,1450.0,0.0,0.0,0.0,81.0,234.0,36.0,1.0,341.0,56.0,0.0,676.0,25.0
2022-07-13,121,0,1900-01-01 07:09:00,1900-01-01 08:02:00,19.8,0.0,0.0,-1,1565.0,0.0,0.0,0.0,93.0,245.0,36.0,1.0,385.0,59.0,0.0,718.0,28.0
2022-07-13,121,-1,1900-01-01 07:18:00,1900-01-01 08:12:00,19.8,0.0,0.0,-1,1192.0,0.0,0.0,0.0,78.0,188.0,33.0,1.0,292.0,45.0,0.0,532.0,23.0
2022-07-13,121,-1,1900-01-01 07:29:00,1900-01-01 08:24:00,19.8,0.0,0.0,0,1593.0,0.0,0.0,1.0,110.0,243.0,33.0,1.0,406.0,63.0,0.0,697.0,39.0
2022-07-13,121,0,1900-01-01 07:42:00,1900-01-01 08:21:00,19.8,0.0,0.0,-15,1203.0,0.0,0.0,1.0,83.0,175.0,20.0,0.0,322.0,54.0,0.0,515.0,33.0
2022-07-13,121,-1,1900-01-01 08:09:00,1900-01-01 09:02:00,20.9,0.0,0.0,-2,1724.0,0.0,0.0,1.0,159.0,224.0,20.0,0.0,495.0,77.0,0.0,670.0,78.0
2022-07-13,121,0,1900-01-01 08:25:00,1900-01-01 09:27:00,20.9,0.0,0.0,8,1679.0,0.0,0.0,0.0,149.0,202.0,27.0,0.0,498.0,73.0,0.0,648.0,82.0
2022-07-13,121,1,1900-01-01 08:41:00,1900-01-01 09:32:00,20.9,0.0,0.0,-2,1615.0,0.0,0.0,0.0,132.0,184.0,33.0,0.0,491.0,68.0,0.0,623.0,84.0
2022-07-13,121,-1,1900-01-01 08:54:00,1900-01-01 09:48:00,20.9,0.0,0.0,0,1445.0,0.0,0.0,0.0,105.0,157.0,40.0,0.0,462.0,59.0,0.0,551.0,71.0
2022-07-13,121,0,1900-01-01 09:10:00,1900-01-01 10:03:00,21.9,0.0,0.0,2,1383.0,0.0,0.0,0.0,101.0,155.0,35.0,0.0,452.0,56.0,0.0,519.0,65.0
2022-07-13,121,1,1900-01-01 09:26:00,1900-01-01 10:25:00,21.9,0.0,0.0,11,1334.0,0.0,0.0,0.0,96.0,156.0,34.0,0.0,422.0,56.0,0.0,513.0,57.0
2022-07-13,121,-1,1900-01-01 09:44:00,1900-01-01 10:36:00,21.9,0.0,0.0,3,1299.0,0.0,0.0,0.0,83.0,152.0,31.0,0.0,420.0,62.0,0.0,500.0,51.0
2022-07-13,121,-1,1900-01-01 10:04:00,1900-01-01 10:51:00,23.0,0.0,0.0,-2,970.0,0.0,0.0,0.0,67.0,101.0,19.0,0.0,290.0,41.0,0.0,418.0,34.0
2022-07-13,121,0,1900-01-01 10:25:00,1900-01-01 11:29:00,23.0,0.0,0.0,16,1331.0,0.0,0.0,0.0,91.0,124.0,36.0,1.0,421.0,59.0,0.0,544.0,55.0
2022-07-13,121,0,1900-01-01 10:45:00,1900-01-01 11:35:00,23.0,0.0,0.0,2,1354.0,0.0,0.0,0.0,104.0,116.0,38.0,1.0,421.0,58.0,0.0,557.0,59.0
2022-07-13,121,-1,1900-01-01 11:04:00,1900-01-01 11:53:00,24.2,0.0,0.0,0,1049.0,0.0,0.0,0.0,72.0,111.0,24.0,0.0,327.0,47.0,0.0,427.0,41.0
2022-07-13,121,0,1900-01-01 11:25:00,1900-01-01 12:23:00,24.2,0.0,0.0,10,1537.0,0.0,0.0,0.0,97.0,166.0,31.0,2.0,472.0,78.0,0.0,639.0,52.0
2022-07-13,121,0,1900-01-01 11:40:00,1900-01-01 12:36:00,24.2,0.0,0.0,7,1583.0,0.0,0.0,0.0,93.0,171.0,32.0,2.0,499.0,86.0,0.0,646.0,54.0
2022-07-13,121,-1,1900-01-01 11:54:00,1900-01-01 12:48:00,24.2,0.0,0.0,4,1611.0,0.0,0.0,0.0,104.0,151.0,36.0,2.0,528.0,86.0,1.0,648.0,55.0
2022-07-13,121,-1,1900-01-01 12:09:00,1900-01-01 13:01:00,25.0,0.0,0.0,1,1574.0,0.0,0.0,0.0,113.0,133.0,37.0,0.0,542.0,77.0,1.0,618.0,53.0
2022-07-13,121,0,1900-01-01 12:25:00,1900-01-01 13:15:00,25.0,0.0,0.0,-1,1541.0,0.0,0.0,0.0,110.0,130.0,32.0,0.0,524.0,79.0,1.0,617.0,48.0
2022-07-13,121,-1,1900-01-01 12:39:00,1900-01-01 13:36:00,25.0,0.0,0.0,5,1537.0,0.0,0.0,0.0,110.0,123.0,32.0,0.0,507.0,80.0,1.0,633.0,51.0
2022-07-13,121,-1,1900-01-01 12:54:00,1900-01-01 13:47:00,25.0,0.0,0.0,1,1533.0,0.0,0.0,0.0,97.0,119.0,29.0,0.0,500.0,87.0,0.0,648.0,53.0
2022-07-13,121,0,1900-01-01 13:10:00,1900-01-01 13:59:00,24.7,0.0,0.0,-2,1166.0,0.0,0.0,0.0,66.0,92.0,22.0,0.0,367.0,77.0,0.0,501.0,41.0
2022-07-13,121,-1,1900-01-01 13:25:00,1900-01-01 14:16:00,24.7,0.0,0.0,-1,1607.0,0.0,0.0,0.0,92.0,141.0,32.0,0.0,563.0,65.0,1.0,652.0,61.0
2022-07-13,121,-1,1900-01-01 13:40:00,1900-01-01 14:35:00,24.7,0.0,0.0,3,1694.0,0.0,0.0,3.0,90.0,160.0,32.0,0.0,628.0,52.0,1.0,670.0,58.0
2022-07-13,121,0,1900-01-01 13:56:00,1900-01-01 14:57:00,24.7,0.0,0.0,8,1768.0,0.0,0.0,3.0,100.0,179.0,30.0,0.0,682.0,48.0,1.0,663.0,62.0
2022-07-13,121,0,1900-01-01 14:11:00,1900-01-01 15:02:00,24.2,0.0,0.0,-3,1886.0,0.0,0.0,3.0,103.0,190.0,26.0,0.0,729.0,57.0,0.0,705.0,73.0
2022-07-13,121,0,1900-01-01 14:25:00,1900-01-01 15:30:00,24.2,0.0,0.0,9,2435.0,0.0,0.0,3.0,145.0,234.0,34.0,0.0,932.0,102.0,0.0,892.0,93.0
2022-07-13,121,0,1900-01-01 14:40:00,1900-01-01 15:35:00,24.2,0.0,0.0,-3,1960.0,0.0,0.0,0.0,123.0,188.0,26.0,0.0,747.0,91.0,0.0,707.0,78.0
2022-07-13,121,0,1900-01-01 14:54:00,1900-01-01 15:51:00,24.2,0.0,0.0,-2,1988.0,0.0,0.0,0.0,131.0,192.0,32.0,0.0,739.0,94.0,0.0,719.0,81.0
2022-07-13,121,-1,1900-01-01 15:05:00,1900-01-01 16:03:00,24.8,0.0,0.0,-2,2028.0,0.0,0.0,0.0,141.0,184.0,38.0,0.0,737.0,96.0,0.0,756.0,76.0
2022-07-13,121,0,1900-01-01 15:16:00,1900-01-01 16:11:00,24.8,0.0,0.0,-4,1558.0,0.0,0.0,0.0,111.0,144.0,32.0,0.0,558.0,67.0,0.0,586.0,60.0
2022-07-13,121,-1,1900-01-01 15:25:00,1900-01-01 16:23:00,24.8,0.0,0.0,-2,2078.0,0.0,0.0,0.0,143.0,193.0,41.0,0.0,753.0,83.0,0.0,779.0,86.0
2022-07-13,121,-1,1900-01-01 15:36:00,1900-01-01 16:34:00,24.8,0.0,0.0,-2,2095.0,0.0,0.0,0.0,148.0,195.0,44.0,0.0,776.0,84.0,0.0,768.0,80.0
2022-07-13,121,-1,1900-01-01 15:47:00,1900-01-01 16:54:00,24.8,0.0,0.0,7,2121.0,0.0,0.0,0.0,143.0,199.0,37.0,0.0,791.0,85.0,0.0,786.0,80.0
2022-07-13,121,3,1900-01-01 16:00:00,1900-01-01 16:55:00,25.1,0.0,0.0,-1,2121.0,0.0,0.0,0.0,143.0,199.0,37.0,0.0,791.0,85.0,0.0,786.0,80.0
2022-07-13,121,1,1900-01-01 16:07:00,1900-01-01 17:04:00,25.1,0.0,0.0,-1,2112.0,0.0,0.0,0.0,151.0,230.0,35.0,0.0,785.0,76.0,0.0,759.0,76.0
2022-07-13,121,0,1900-01-01 16:15:00,1900-01-01 17:13:00,25.1,0.0,0.0,-1,2112.0,0.0,0.0,0.0,151.0,230.0,35.0,0.0,785.0,76.0,0.0,759.0,76.0
2022-07-13,121,0,1900-01-01 16:25:00,1900-01-01 17:21:00,25.1,0.0,0.0,-3,2127.0,0.0,0.0,0.0,151.0,224.0,33.0,0.0,799.0,74.0,0.0,774.0,72.0
